ID_Sankce,ID_kontroly,Vyse_pokuty,Zákon,Paragraf,Datum_nabyti_Pravni_Moci
68201,221302210203301,1000,Zák. 634/1992,§3c),5/3/2013
68203,241305180027902,1000,Zák. 634/1992,"§12,§16",5/18/2013
68204,211305220153501,1000,Zák. 634/1992,§12,5/22/2013
68205,211305220153502,1000,Zák. 634/1992,§12,5/22/2013
68206,211305220104901,1000,Zák. 634/1992,§16,5/22/2013
68207,211305210153501,1000,Zák. 634/1992,§12,5/21/2013
68208,211305220104101,1000,Zák. 634/1992,§12,5/22/2013
68209,211305210104101,1000,Zák. 634/1992,§12,5/21/2013
68210,211305210104102,1000,Zák. 634/1992,§12,5/21/2013
68211,271212140308901,40000,Zák. 634/1992,§5-odst.1,5/8/2013
68212,271301250305201,3000,Zák. 634/1992,§3a),5/10/2013
68213,271301230030701,5000,Zák. 634/1992,§3a),5/10/2013
68214,271301230018501,10000,Zák. 634/1992,§11,5/10/2013
68215,101212200028901,25000,Zák. 634/1992,"§13,§5-odst.1",6/5/2013
68216,101301070913002,0,Zák. 634/1992,"§13,§5-odst.1",6/5/2013
68222,401305170552402,1000,Zák. 634/1992,"§13,§19",5/17/2013
68223,101212050907602,10000,Zák. 634/1992,§19,6/4/2013
68224,101212030912101,20000,Zák. 634/1992,§5-odst.1,6/12/2013
68225,301305210808101,1000,Zák. 634/1992,§10,5/21/2013
68226,271305200309201,1000,Zák. 634/1992,§11,5/20/2013
68227,271301220306801,2000,Zák. 634/1992,§3c),5/10/2013
68229,271301160306803,1500,Zák. 634/1992,§12,5/10/2013
68231,301303120804001,15000,Zák. 634/1992,"§10,§5-odst.1",6/4/2013
68232,301302220006403,3000,Zák. 634/1992,§5-odst.1,6/11/2013
68235,271305200032701,1000,Zák. 634/1992,§11,5/20/2013
68236,401305160552403,1000,Zák. 634/1992,§3a),5/16/2013
68237,401305140602501,2000,Zák. 634/1992,§3a),5/14/2013
68238,401305170557801,1000,Zák. 634/1992,"§13,§5-odst.1",5/17/2013
68239,401305140552401,2000,Zák. 634/1992,"§15,§19",5/14/2013
68240,101212070028901,5000,Zák. 634/1992,§13,6/12/2013
68241,221301250253403,1000,Zák. 634/1992,§5-odst.1,5/8/2013
68242,221302140252601,2000,Zák. 634/1992,§19,5/7/2013
68243,221302200252601,1000,Zák. 634/1992,§12,5/4/2013
68244,221302190250501,10000,Zák. 634/1992,"§15,§16,§19",5/3/2013
68246,221303130253801,0,Zák. 634/1992,§5-odst.2,5/3/2013
68247,221303130016901,0,Zák. 634/1992,§5-odst.2,5/3/2013
68248,221303140253802,0,Zák. 634/1992,§5-odst.2,5/3/2013
68249,221303140016901,0,Zák. 634/1992,§5-odst.2,5/3/2013
68250,221303140253801,0,Zák. 634/1992,§5-odst.2,5/3/2013
68251,221303170051001,0,Zák. 634/1992,§5-odst.2,5/4/2013
68252,221303170251801,0,Zák. 634/1992,§5-odst.2,5/4/2013
68253,221303170029904,0,Zák. 634/1992,§5-odst.2,5/4/2013
68254,221303170252802,0,Zák. 634/1992,§5-odst.2,5/4/2013
68255,221303170250502,0,Zák. 634/1992,§5-odst.2,5/4/2013
68256,221303170250501,0,Zák. 634/1992,§5-odst.2,5/4/2013
68257,221303170252801,0,Zák. 634/1992,§5-odst.2,5/4/2013
68258,221303170029905,0,Zák. 634/1992,§5-odst.2,5/4/2013
68259,221303170020803,0,Zák. 634/1992,§5-odst.2,5/4/2013
68260,221303170020802,0,Zák. 634/1992,§5-odst.2,5/4/2013
68262,221303190203701,0,Zák. 634/1992,§5-odst.2,5/9/2013
68263,221303200251801,0,Zák. 634/1992,§5-odst.2,5/9/2013
68264,221303260016901,0,Zák. 634/1992,§5-odst.2,5/21/2013
68265,221303260252801,0,Zák. 634/1992,§5-odst.2,5/21/2013
68266,221303260251801,0,Zák. 634/1992,§5-odst.2,5/21/2013
68267,221303260250501,0,Zák. 634/1992,§5-odst.2,5/21/2013
68268,221303280016902,0,Zák. 634/1992,§5-odst.2,5/21/2013
68269,241304110401601,500,Zák. 634/1992,§12,5/22/2013
68271,241304110401601,500,Zák. 634/1992,§12,5/22/2013
68272,221303290023901,0,Zák. 634/1992,§5-odst.2,5/21/2013
68273,221303290020901,0,Zák. 634/1992,§5-odst.2,5/21/2013
68274,221303290028701,0,Zák. 634/1992,§5-odst.2,5/21/2013
68275,241305020401601,1000,Zák. 634/1992,"§12,§3a)",5/20/2013
68276,241304150401601,1500,Zák. 634/1992,"§12,§3a)",5/20/2013
68277,271305200016801,1000,Zák. 634/1992,§5-odst.1,5/20/2013
68281,251305160015201,1000,Zák. 634/1992,§12,5/16/2013
68282,241305210400601,1000,Zák. 634/1992,"§12,§18",5/21/2013
68287,241304110403801,2000,Zák. 634/1992,§12,5/22/2013
68288,241305210405901,1000,Zák. 634/1992,§16,5/21/2013
68290,241305220405902,1000,Zák. 634/1992,§16,5/22/2013
68291,241305070405902,1000,Zák. 634/1992,§3b),5/23/2013
68292,241305070405901,1000,Zák. 634/1992,§3b),5/23/2013
68293,251303180009801,50000,Zák. 634/1992,"§13,§5-odst.1",6/18/2013
68294,301304020022002,1000,Zák. 634/1992,§13,6/6/2013
68295,301304020022001,3000,Zák. 634/1992,"§13,§5-odst.1",6/7/2013
68296,241305020405402,1000,Zák. 634/1992,§11,5/23/2013
68297,241305020405401,1000,Zák. 634/1992,§11,5/23/2013
68298,241305070405401,500,Zák. 634/1992,"§15,§7a)",5/22/2013
68299,271305220506101,500,Zák. 634/1992,§12,5/22/2013
68301,211305230104102,1000,Zák. 634/1992,§12,5/23/2013
68302,211305230104101,1000,Zák. 634/1992,§12,5/23/2013
68303,211305240153501,3000,Zák. 634/1992,§11,5/24/2013
68304,211305230153501,1000,Zák. 634/1992,§12,5/23/2013
68306,221304020253802,0,Zák. 634/1992,§5-odst.2,5/21/2013
68307,221304090251102,0,Zák. 634/1992,§5-odst.2,5/28/2013
68308,211305210154201,1000,Zák. 634/1992,§9,5/21/2013
68309,221304100028701,0,Zák. 634/1992,§5-odst.2,5/28/2013
68310,221304100029901,0,Zák. 634/1992,§5-odst.2,5/28/2013
68311,211305210027301,1000,Zák. 634/1992,§11,5/21/2013
68312,221211040020804,7000,Zák. 634/1992,§12,5/21/2013
68313,251305220330101,1000,Zák. 634/1992,§3a),5/22/2013
68314,211305150010301,1000,Zák. 634/1992,§16,5/20/2013
68315,211305140015101,1000,Zák. 634/1992,§9,5/14/2013
68319,301305210022001,2000,Zák. 634/1992,§5-odst.1,5/21/2013
68321,221212220250501,7000,Zák. 634/1992,§3c),5/18/2013
68322,301304100013802,1000,Zák. 634/1992,§24 odst. 1d),5/23/2013
68323,221210100018604,4000,Zák. 634/1992,"§13,§5-odst.1",5/18/2013
68325,211305210152001,1000,Zák. 634/1992,§10,5/21/2013
68326,221301070028701,2000,Zák. 634/1992,§5-odst.2,5/16/2013
68327,211305240104402,1000,Zák. 634/1992,§11,5/24/2013
68328,221210100018605,6000,Zák. 634/1992,§5-odst.1,5/18/2013
68329,221301220251101,4000,Zák. 634/1992,§3c),5/22/2013
68330,221302220205701,1000,Zák. 634/1992,§3c),5/22/2013
68332,221302270020801,15000,Zák. 634/1992,"§12,§16",5/21/2013
68334,221303110023902,5000,Zák. 634/1992,§12,5/21/2013
68335,221302260251101,5000,Zák. 634/1992,§12,5/18/2013
68336,221303080028701,30000,Zák. 634/1992,§3c),5/21/2013
68337,211305210019901,2000,Zák. 634/1992,§16,5/21/2013
68338,221303110251102,5000,Zák. 634/1992,§12,5/21/2013
68342,211305220019902,1000,Zák. 634/1992,§12,5/24/2013
68343,301304040022002,1000,Zák. 634/1992,§13,6/7/2013
68344,101212030009501,12000,Zák. 634/1992,§13,9/13/2013
68346,211305210030401,1000,Zák. 634/1992,§16,5/21/2013
68347,211305230152001,1000,Zák. 634/1992,§11,5/23/2013
68348,221305209015401,2000,Zák. 634/1992,§3c),5/20/2013
68351,301305240701801,1000,Zák. 634/1992,§9,5/24/2013
68352,211305210103501,1000,Zák. 634/1992,§11,5/21/2013
68353,101305210907101,3000,Zák. 634/1992,§12,5/21/2013
68354,211305220006701,1000,Zák. 634/1992,"§13,xx-(§4)",5/22/2013
68356,211305230018402,1000,Zák. 634/1992,§12,5/23/2013
68358,211305220104401,1000,Zák. 634/1992,§11,5/22/2013
68361,271305230006301,2000,Zák. 634/1992,§3c),5/23/2013
68363,301305160808101,1000,Zák. 634/1992,§11,5/24/2013
68364,241305039405701,1000,Zák. 634/1992,§12,5/27/2013
68366,301304240703801,13000,Zák. 634/1992,"§3a),§3c)",6/6/2013
68367,301302220013801,5000,Zák. 634/1992,"§12,§13,§16,§5-odst.1",6/6/2013
68370,101305219553001,3000,Zák. 634/1992,§11,5/22/2013
68373,301304150022101,110000,Zák. 634/1992,"§12,§3c)",6/7/2013
68374,301303140703801,3000,Zák. 634/1992,§5-odst.2,6/7/2013
68375,301305230800102,1000,Zák. 634/1992,§10,5/23/2013
68376,211305170103502,1000,Zák. 634/1992,§11,5/27/2013
68377,301305240009603,3500,Zák. 634/1992,§3a),5/24/2013
68378,301305219808901,1000,Zák. 634/1992,§19,5/21/2013
68379,301305229808902,4000,Zák. 634/1992,§3a),5/22/2013
68380,301305239808901,1000,Zák. 634/1992,§10,5/23/2013
68384,251211280028302,25000,Zák. 634/1992,"§10,§13,xx-(§4)",6/19/2013
68385,251303250024302,2000,Zák. 634/1992,§19,6/6/2013
68386,251303150054701,2000,Zák. 634/1992,"§12,§3a)",6/5/2013
68387,251304120054701,1000,Zák. 634/1992,"§10,§9",6/11/2013
68388,251303040024302,2000,Zák. 634/1992,"§11,§13,§16",6/6/2013
68389,251303150015201,2000,Zák. 634/1992,"§13,§19",6/6/2013
68390,301304260009001,3000,Zák. 634/1992,"§19,§5a",6/11/2013
68392,221212100029901,2000000,Zák. 634/1992,"§11,§5a",5/25/2013
68393,101212300023001,20000,Zák. 634/1992,"§13,§5-odst.1",6/18/2013
68395,101301230028901,10000,Zák. 634/1992,§12,6/7/2013
68396,101212120019802,7000,Zák. 634/1992,"§3a),§3c)",6/8/2013
68397,101212100031301,10000,Zák. 634/1992,§13,6/7/2013
68399,271305280016301,1500,Zák. 634/1992,§3c),5/28/2013
68400,251305289331503,1000,Zák. 634/1992,"§10,§9",5/28/2013
68402,271211280309701,5000,Zák. 634/1992,§19,5/11/2013
68404,271302120506201,4000,Zák. 634/1992,§12,5/15/2013
68405,271302270016802,15000,Zák. 634/1992,"§12,§13,§5-odst.1",5/15/2013
68406,271212030506201,20000,Zák. 634/1992,"§3c),§9",5/21/2013
68407,271302200506201,10000,Zák. 634/1992,§3a),5/22/2013
68409,101305070955501,2000,Zák. 634/1992,§16,5/22/2013
68412,221211230251101,0,Zák. 634/1992,"§12,§15,§3c)",2/18/2013
68413,221211230016901,0,Zák. 634/1992,"§12,§15,§3c)",2/18/2013
68414,221212030203701,0,Zák. 634/1992,"§12,§15,§3c)",2/18/2013
68415,221212070253601,0,Zák. 634/1992,"§12,§15,§3c)",2/18/2013
68416,221212070018601,0,Zák. 634/1992,"§12,§15,§3c)",2/18/2013
68417,301304120800101,4000,Zák. 634/1992,"§13,§19,§5-odst.1",6/22/2013
68418,301304050800101,4000,Zák. 634/1992,"§13,§15,§5-odst.1",6/12/2013
68422,101305220912103,2000,Zák. 634/1992,§3c),5/29/2013
68423,271305290016301,1000,Zák. 634/1992,§11,5/29/2013
68424,211305280153501,1000,Zák. 634/1992,§11,5/28/2013
68425,211305290104101,1000,Zák. 634/1992,§16,5/29/2013
68426,211305280104101,1000,Zák. 634/1992,§13,5/28/2013
68428,241305150402801,1000,Zák. 634/1992,§5-odst.1,5/28/2013
68429,221305280025001,5000,Zák. 634/1992,§15,5/28/2013
68430,221305290029901,1000,Zák. 634/1992,§3a),5/29/2013
68432,271305130309501,3000,Zák. 634/1992,§3c),5/24/2013
68433,211305280104901,1000,Zák. 634/1992,§12,5/28/2013
68434,401305140013002,1000,Zák. 634/1992,§9,5/24/2013
68436,301304230031101,1000,Zák. 634/1992,"§11,§24 odst. 1d)",5/21/2013
68437,401305220552402,1000,Zák. 634/1992,"§13,§19,§5-odst.1",5/22/2013
68439,401303270551201,1000,Zák. 634/1992,§10,5/22/2013
68440,401305220552401,1000,Zák. 634/1992,§13,5/22/2013
68441,401305210556602,1000,Zák. 634/1992,"§13,§16,§19",5/21/2013
68442,401305240602501,1000,Zák. 634/1992,§12,5/24/2013
68444,401305240558101,1000,Zák. 634/1992,§12,5/24/2013
68445,211305290009901,1000,Zák. 634/1992,"§24 odst. 1d) ,§9",5/29/2013
68446,401305220558101,1000,Zák. 634/1992,§18,5/22/2013
68447,401305240557801,1000,Zák. 634/1992,§19,5/24/2013
68448,101305090910902,1000,Zák. 634/1992,§10,5/29/2013
68450,401305260557301,1000,Zák. 634/1992,§16,5/26/2013
68451,301304110022001,0,Zák. 634/1992,§5-odst.2,7/23/2013
68452,301304020022003,1000,Zák. 634/1992,§13,6/8/2013
68453,301304190009601,1000,Zák. 634/1992,§19,6/8/2013
68455,301304180704102,5000,Zák. 634/1992,"§12,§16,§3a)",6/18/2013
68456,301304100802201,3000,Zák. 634/1992,§3a),6/11/2013
68457,301304110800101,10000,Zák. 634/1992,§6,6/8/2013
68458,301305220703201,1000,Zák. 634/1992,§10,5/22/2013
68459,301305270703202,1000,Zák. 634/1992,§3a),5/27/2013
68461,101212102036701,15000,Zák. 634/1992,§19,6/11/2013
68462,311304100604101,30000,Zák. 634/1992,§5-odst.1,6/7/2013
68463,311303190602001,2000,Zák. 634/1992,§12,6/7/2013
68465,311304240605101,5000,Zák. 634/1992,§3c),6/6/2013
68466,311303270024701,2000,Zák. 634/1992,§3a),6/6/2013
68468,401305210557301,1000,Zák. 634/1992,§12,5/21/2013
68469,401305210558402,1000,Zák. 634/1992,§12,5/21/2013
68470,401305220558401,1000,Zák. 634/1992,§10,5/22/2013
68472,401305210556403,1000,Zák. 634/1992,§3c),5/21/2013
68473,401305220556402,1000,Zák. 634/1992,§3a),5/22/2013
68474,401305240556401,1000,Zák. 634/1992,§3a),5/24/2013
68475,301305240808101,5000,Zák. 634/1992,§3c),5/30/2013
68476,301305090808101,3000,Zák. 634/1992,§19,5/28/2013
68481,211305210104001,1000,Zák. 634/1992,§12,5/21/2013
68482,251305290007601,1000,Zák. 634/1992,§19,5/29/2013
68483,211305210104002,1000,Zák. 634/1992,§12,5/21/2013
68484,301305210704101,1000,Zák. 634/1992,§12,5/21/2013
68485,211305230104001,1000,Zák. 634/1992,§12,5/23/2013
68487,301305210700401,1000,Zák. 634/1992,§3c),5/21/2013
68490,271304240502101,3000,Zák. 634/1992,§11,5/29/2013
68493,301305230704101,1000,Zák. 634/1992,§10,5/23/2013
68494,301305240700401,1000,Zák. 634/1992,§19,5/24/2013
68495,301305090704102,1500,Zák. 634/1992,§24 odst. 1d),5/24/2013
68496,211305290154201,1000,Zák. 634/1992,§13,5/29/2013
68497,211305300103502,1000,Zák. 634/1992,§11,5/30/2013
68498,211305220306402,1000,Zák. 634/1992,§16,5/27/2013
68500,301305290700401,1000,Zák. 634/1992,§9,5/29/2013
68501,211305280306401,1000,Zák. 634/1992,§12,5/28/2013
68502,301305270704102,1000,Zák. 634/1992,§3a),5/27/2013
68503,211305060154201,3000,Zák. 634/1992,"§12,§3c)",5/31/2013
68507,241305270403801,1000,Zák. 634/1992,"§10,§12,§3c)",5/27/2013
68510,211305300030401,1000,Zák. 634/1992,§12,5/30/2013
68512,241305300406001,2000,Zák. 634/1992,§19,5/30/2013
68514,211305230027301,1000,Zák. 634/1992,§19,5/23/2013
68515,241305290403801,1500,Zák. 634/1992,§19,5/29/2013
68516,271305280005101,1500,Zák. 634/1992,"§12,§13,§5-odst.1",5/28/2013
68517,211304170019901,1000,Zák. 634/1992,"§12,§16",5/30/2013
68520,211305290019901,1000,Zák. 634/1992,§12,5/29/2013
68521,301305280702801,1000,Zák. 634/1992,§16,5/28/2013
68523,301305270017501,1000,Zák. 634/1992,§3a),5/27/2013
68525,241305280401602,500,Zák. 634/1992,§3a),5/28/2013
68526,101305289021301,1000,Zák. 634/1992,§3a),5/28/2013
68528,211305280105901,2000,Zák. 634/1992,§13,5/30/2013
68529,301305210017501,1000,Zák. 634/1992,xx-(§4),5/21/2013
68530,301305280809201,2000,Zák. 634/1992,§3a),5/28/2013
68532,211305300150702,1000,Zák. 634/1992,§3a),5/30/2013
68533,271305290030701,2000,Zák. 634/1992,§12,5/29/2013
68536,251305300015201,2000,Zák. 634/1992,§3a),5/30/2013
68538,271305280032702,2000,Zák. 634/1992,"§10,§11",5/28/2013
68539,301305230702101,1000,Zák. 634/1992,§10,5/23/2013
68542,301305240702101,1000,Zák. 634/1992,§12,5/24/2013
68543,301305090702101,1500,Zák. 634/1992,§24 odst. 1d),5/24/2013
68544,301305280800101,1500,Zák. 634/1992,"§18,§3a)",5/28/2013
68545,251305300024301,500,Zák. 634/1992,§12,5/30/2013
68546,311304170602601,5000,Zák. 634/1992,"§13,§5-odst.1",6/11/2013
68547,311303250600201,2000,Zák. 634/1992,§13,6/12/2013
68548,311211290602601,1000,Zák. 634/1992,§13,6/22/2013
68549,311303190014601,3000,Zák. 634/1992,§3a),6/7/2013
68551,311303270602001,1000,Zák. 634/1992,§16,6/7/2013
68553,311212120601801,8000,Zák. 634/1992,§5-odst.2,6/7/2013
68554,311303140601801,0,Zák. 634/1992,§5-odst.2,6/7/2013
68556,311304220602601,3000,Zák. 634/1992,§19,6/18/2013
68557,301305280013801,1000,Zák. 634/1992,§3c),5/28/2013
68559,311304040605701,4000,Zák. 634/1992,§12,6/7/2013
68560,301305290702101,1000,Zák. 634/1992,§10,5/29/2013
68561,311304050600201,3000,Zák. 634/1992,§5-odst.2,6/18/2013
68563,311303070604501,2000,Zák. 634/1992,§3a),6/7/2013
68564,301304080013802,1000,Zák. 634/1992,"§16,§24 odst. 1d)",5/30/2013
68565,311303080024701,3000,Zák. 634/1992,§12,6/8/2013
68567,311304250604101,5000,Zák. 634/1992,"§13,§5-odst.1",6/7/2013
68568,311303070602001,2000,Zák. 634/1992,§12,6/13/2013
68569,311304050601801,10000,Zák. 634/1992,§5-odst.2,6/11/2013
68570,301305300702101,1000,Zák. 634/1992,§10,5/30/2013
68572,301305240032001,1000,Zák. 634/1992,§12,5/24/2013
68574,241305140405401,4000,Zák. 634/1992,§19,5/30/2013
68575,241305290405401,1000,Zák. 634/1992,§19,5/29/2013
68576,301305299808901,1000,Zák. 634/1992,§16,5/29/2013
68578,101212200019803,3000,Zák. 634/1992,§3c),6/18/2013
68579,241305280027903,1000,Zák. 634/1992,§3a),5/28/2013
68580,301305309808901,4000,Zák. 634/1992,§3a),5/30/2013
68581,301305300031101,1500,Zák. 634/1992,"§10,§12",5/30/2013
68582,241301290402801,3000,Zák. 634/1992,"§12,§16,§3a)",2/1/2013
68583,241305280400901,2000,Zák. 634/1992,§13,5/28/2013
68585,101302070955501,60000,Zák. 634/1992,§5-odst.1,9/3/2013
68586,101211300955501,0,Zák. 634/1992,§5-odst.1,9/3/2013
68587,241305290400601,1000,Zák. 634/1992,"§10,§9",5/29/2013
68591,241305290401101,500,Zák. 634/1992,§15,5/29/2013
68595,301305270022101,1000,Zák. 634/1992,§16,5/27/2013
68597,271305270305001,1000,Zák. 634/1992,§3a),5/31/2013
68598,101305290052601,1000,Zák. 634/1992,§3c),5/29/2013
68602,401305290803701,1000,Zák. 634/1992,§19,5/29/2013
68603,401305290013001,1000,Zák. 634/1992,§16,5/29/2013
68605,401305280556601,1000,Zák. 634/1992,"§13,§5-odst.1",5/28/2013
68606,401305300803702,3000,Zák. 634/1992,§5-odst.1,5/31/2013
68607,401305230013001,2000,Zák. 634/1992,"§16,§18",5/23/2013
68608,401305290556401,3000,Zák. 634/1992,§3c),5/29/2013
68609,221305220205601,1000,Zák. 634/1992,§3a),5/29/2013
68610,221305300025002,3000,Zák. 634/1992,§12,5/30/2013
68611,221305300023901,3000,Zák. 634/1992,§12,5/30/2013
68612,271303140024101,3000,Zák. 634/1992,§5-odst.1,5/25/2013
68613,401305150551203,1000,Zák. 634/1992,§12,5/30/2013
68616,271302140504501,3000,Zák. 634/1992,§19,5/31/2013
68617,271302190506701,3000,Zák. 634/1992,§12,5/31/2013
68618,401305280551201,1000,Zák. 634/1992,§12,5/28/2013
68622,271211130021001,250000,Zák. 634/1992,§12,5/15/2013
68624,271301280308701,5000,Zák. 634/1992,"§10,§3a)",5/23/2013
68625,271301070005101,3000,Zák. 634/1992,"§13,§5-odst.1",5/24/2013
68626,271305210006301,1000,Zák. 634/1992,§11,5/21/2013
68629,221305210250203,1000,Zák. 634/1992,§12,5/21/2013
68632,221305200250203,3000,Zák. 634/1992,§12,5/20/2013
68633,221305200250202,3000,Zák. 634/1992,§12,5/20/2013
68636,401305160550301,1000,Zák. 634/1992,§19,5/16/2013
68637,221305200250201,3000,Zák. 634/1992,§12,5/20/2013
68638,221305300250202,3000,Zák. 634/1992,§12,5/30/2013
68639,101212140955501,10000,Zák. 634/1992,§13,6/15/2013
68640,401305290011002,4000,Zák. 634/1992,§3a),5/29/2013
68641,221305200251101,2000,Zák. 634/1992,§12,5/20/2013
68642,401305300011001,4000,Zák. 634/1992,"§10,§24 odst. 1d)",5/30/2013
68643,221305200251102,2000,Zák. 634/1992,§12,5/20/2013
68644,221305240251101,2000,Zák. 634/1992,§12,5/24/2013
68645,221305300251102,3000,Zák. 634/1992,"§12,§9",5/30/2013
68648,221305200252802,3000,Zák. 634/1992,§12,5/20/2013
68649,221305200252801,3000,Zák. 634/1992,§12,5/20/2013
68650,311305300024701,1000,Zák. 634/1992,§10,5/30/2013
68654,221305220254502,2000,Zák. 634/1992,§12,5/22/2013
68655,311305240604301,1000,Zák. 634/1992,§12,5/24/2013
68656,221305300251301,3000,Zák. 634/1992,§12,5/30/2013
68657,241304290400902,4000,Zák. 634/1992,§16,5/24/2013
68659,221305300251302,3000,Zák. 634/1992,§12,5/30/2013
68661,241304280400901,1000,Zák. 634/1992,§16,6/3/2013
68662,221305200253801,2000,Zák. 634/1992,§12,5/20/2013
68663,401305300558101,1000,Zák. 634/1992,§3c),5/30/2013
68664,311305220604501,1000,Zák. 634/1992,§3a),5/22/2013
68665,221305190251301,1000,Zák. 634/1992,§3a),5/19/2013
68666,221305300253402,3000,Zák. 634/1992,§12,5/30/2013
68669,311305210014601,1000,Zák. 634/1992,§12,5/21/2013
68670,311304250604501,1500,Zák. 634/1992,"§3a),§3b)",5/29/2013
68671,301306039808901,1000,Zák. 634/1992,§12,6/3/2013
68674,211304230306402,3000,Zák. 634/1992,§12,5/28/2013
68675,211304110154202,1000,Zák. 634/1992,§12,5/29/2013
68676,301306030009601,2000,Zák. 634/1992,"§15,§19",6/3/2013
68677,211303050154201,20000,Zák. 634/1992,"§12,§3c)",5/28/2013
68678,211304170015101,5000,Zák. 634/1992,§11,5/31/2013
68679,211301150009901,7000,Zák. 634/1992,"§11,§16",5/15/2013
68680,211304100151201,15000,Zák. 634/1992,§3c),5/15/2013
68681,211303120105901,70000,Zák. 634/1992,§5-odst.1,5/23/2013
68682,211304030019902,5000,Zák. 634/1992,"§12,§19",5/25/2013
68683,101305090955503,1000,Zák. 634/1992,§16,5/13/2013
68684,311305070605101,1000,Zák. 634/1992,§19,5/28/2013
68685,221211240029903,100000,Zák. 634/1992,"§12,§5-odst.2,§7a)",5/28/2013
68687,221302190252201,10000,Zák. 634/1992,"§10,§12,§16",5/25/2013
68689,221302190029901,5000,Zák. 634/1992,§5-odst.2,5/24/2013
68690,221303020253601,5000,Zák. 634/1992,§12,5/25/2013
